,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
2418,20220531,6335,東京機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2419,20220531,6336,石井表記,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2420,20220531,6337,テセック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2421,20220531,6338,タカトリ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2422,20220531,6339,新東工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2423,20220531,6340,澁谷工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2424,20220531,6342,太平製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2425,20220531,6343,フリージア・マクロス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2426,20220531,6345,アイチ　コーポレーション,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2427,20220531,6346,キクカワエンタープライズ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2428,20220531,6347,プラコー,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2429,20220531,6349,小森コーポレーション,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2430,20220531,6351,鶴見製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2431,20220531,6355,住友精密工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2432,20220531,6356,日本ギア工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2433,20220531,6357,三精テクノロジーズ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2434,20220531,6358,酒井重工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2435,20220531,6360,東京自働機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2436,20220531,6361,荏原製作所,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2437,20220531,6362,石井鐵工所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2438,20220531,6363,酉島製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2439,20220531,6364,北越工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2440,20220531,6365,電業社機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2441,20220531,6366,千代田化工建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
2442,20220531,6367,ダイキン工業,プライム（内国株式）,3600,機械,8,機械 ,1,TOPIX Core30
2443,20220531,6368,オルガノ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2444,20220531,6369,トーヨーカネツ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2445,20220531,6370,栗田工業,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2446,20220531,6371,椿本チエイン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2447,20220531,6373,大同工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2448,20220531,6376,日機装,プライム（内国株式）,3750,精密機器,9,電機・精密 ,6,TOPIX Small 1
2449,20220531,6378,木村化工機,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2450,20220531,6379,レイズネクスト,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
2451,20220531,6380,オリエンタルチエン工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2452,20220531,6381,アネスト岩田,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2453,20220531,6382,トリニティ工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2454,20220531,6383,ダイフク,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2455,20220531,6384,昭和真空,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2456,20220531,6387,サムコ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2457,20220531,6390,加藤製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2458,20220531,6391,加地テック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2459,20220531,6392,ヤマダコーポレーション,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2460,20220531,6393,油研工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2461,20220531,6395,タダノ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2462,20220531,6396,宇野澤組鐵工所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2463,20220531,6400,不二精機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2464,20220531,6402,兼松エンジニアリング,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2465,20220531,6403,水道機工,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2466,20220531,6405,鈴茂器工,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2467,20220531,6406,フジテック,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2468,20220531,6407,ＣＫＤ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2469,20220531,6408,小倉クラッチ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2470,20220531,6409,キトー,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2471,20220531,6411,中野冷機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2472,20220531,6412,平和,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2473,20220531,6413,理想科学工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2474,20220531,6416,桂川電機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2475,20220531,6417,ＳＡＮＫＹＯ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2476,20220531,6418,日本金銭機械,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2477,20220531,6419,マースグループホールディングス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2478,20220531,6420,フクシマガリレイ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2479,20220531,6424,高見沢サイバネティックス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2480,20220531,6425,ユニバーサルエンターテインメント,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2481,20220531,6428,オーイズミ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2482,20220531,6430,ダイコク電機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2483,20220531,6432,竹内製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2484,20220531,6433,ヒーハイスト,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2485,20220531,6436,アマノ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2486,20220531,6440,ＪＵＫＩ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2487,20220531,6444,サンデン,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2488,20220531,6445,ジャノメ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2489,20220531,6448,ブラザー工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2490,20220531,6454,マックス,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2491,20220531,6455,モリタホールディングス,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2492,20220531,6457,グローリー,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2493,20220531,6458,新晃工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2494,20220531,6459,大和冷機工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2495,20220531,6460,セガサミーホールディングス,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2496,20220531,6461,日本ピストンリング,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2497,20220531,6462,リケン,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2498,20220531,6463,ＴＰＲ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2499,20220531,6464,ツバキ・ナカシマ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2500,20220531,6465,ホシザキ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2501,20220531,6466,ＴＶＥ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2502,20220531,6467,ニチダイ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2503,20220531,6469,放電精密加工研究所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2504,20220531,6470,大豊工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2505,20220531,6471,日本精工,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2506,20220531,6472,ＮＴＮ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2507,20220531,6473,ジェイテクト,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2508,20220531,6474,不二越,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2509,20220531,6479,ミネベアミツミ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2510,20220531,6480,日本トムソン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2511,20220531,6481,ＴＨＫ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
2512,20220531,6482,ユーシン精機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2513,20220531,6484,ＫＶＫ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2514,20220531,6485,前澤給装工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2515,20220531,6486,イーグル工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2516,20220531,6488,ヨシタケ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2517,20220531,6489,前澤工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2518,20220531,6490,日本ピラー工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
2519,20220531,6492,岡野バルブ製造,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2520,20220531,6493,ＮＩＴＴＡＮ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2521,20220531,6494,ＮＦＫホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2522,20220531,6495,宮入バルブ製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2523,20220531,6496,中北製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2524,20220531,6497,ハマイ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
2525,20220531,6498,キッツ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
2526,20220531,6501,日立製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
2527,20220531,6502,東芝,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2528,20220531,6503,三菱電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
2529,20220531,6504,富士電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2530,20220531,6505,東洋電機製造,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2531,20220531,6506,安川電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2532,20220531,6507,シンフォニアテクノロジー,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2533,20220531,6508,明電舎,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2534,20220531,6513,オリジン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2535,20220531,6516,山洋電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
2536,20220531,6517,デンヨー,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2537,20220531,6518,三相電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
2538,20220531,6521,オキサイド,グロース（内国株式）,3650,電気機器,9,電機・精密 ,-,-
